,THUMB_IP_TO_THUMB_TIP,WRIST_TO_INDEX_FINGER_MCP,PINKY_MCP_TO_PINKY_PIP,WRIST_TO_PINKY_MCP,RING_FINGER_MCP_TO_RING_FINGER_PIP,RING_FINGER_MCP_TO_PINKY_MCP,PINKY_PIP_TO_PINKY_DIP,INDEX_FINGER_MCP_TO_INDEX_FINGER_PIP,INDEX_FINGER_MCP_TO_MIDDLE_FINGER_MCP,RING_FINGER_PIP_TO_RING_FINGER_DIP,WRIST_TO_THUMB_CMC,MIDDLE_FINGER_MCP_TO_MIDDLE_FINGER_PIP,THUMB_CMC_TO_THUMB_MCP,MIDDLE_FINGER_PIP_TO_MIDDLE_FINGER_DIP,MIDDLE_FINGER_MCP_TO_RING_FINGER_MCP,PINKY_DIP_TO_PINKY_TIP,INDEX_FINGER_PIP_TO_INDEX_FINGER_DIP,RING_FINGER_DIP_TO_RING_FINGER_TIP,THUMB_MCP_TO_THUMB_IP,MIDDLE_FINGER_DIP_TO_MIDDLE_FINGER_TIP,INDEX_FINGER_DIP_TO_INDEX_FINGER_TIP,WRIST_TO_THUMB_TIP,WRIST_TO_INDEX_FINGER_TIP,WRIST_TO_MIDDLE_FINGER_TIP,WRIST_TO_RING_FINGER_TIP,WRIST_TO_PINKY_TIP,THUMB_TIP_TO_INDEX_FINGER_TIP,INDEX_FINGER_TIP_TO_MIDDLE_FINGER_TIP,MIDDLE_FINGER_TIP_TO_RING_FINGER_TIP,RING_FINGER_TIP_TO_PINKY_TIP,SIGN
10,0.11058391947362846,0.39188362306900126,0.11075871476636619,0.33605733203368904,0.1360629601114904,0.08832900118549525,0.13411838711562782,0.1387309645530426,0.09569452614756165,0.19251901307974403,0.1443323815312622,0.14226978607449547,0.16803482949488524,0.20955192020851984,0.09155518773092994,0.05471515275833943,0.16309399268227712,0.04195209427922897,0.1669945843118327,0.03879121335800926,0.05998308221127428,0.48713301972150413,0.31369981229886,0.27400999724936104,0.2565507515653655,0.257752825851045,0.17461498703389924,0.07496702510739538,0.07231832615043043,0.07887904850422654,A
11,0.11392452244822097,0.4006323417378743,0.11418569219626791,0.3447589712364843,0.13770803341669854,0.09003338327556798,0.13430193808286045,0.13947675653004404,0.09573149164729804,0.19545013212186252,0.14426785383806803,0.14419823053511946,0.16952411248467122,0.21167465848196856,0.09167541843001109,0.05497000841633191,0.1649908429416801,0.04398342402496402,0.16948920739013787,0.04196586047482689,0.06314909691566202,0.490136487893222,0.3180394378313577,0.2759940928220588,0.25978128310193377,0.2685809561235897,0.17342506626072274,0.07765583842523849,0.07327054597159087,0.07964846300462997,A
12,0.11035137718621424,0.4129644562439993,0.10660827946573713,0.35241705049761174,0.1299181919286277,0.09492791644920515,0.13339669372182664,0.13281469866679843,0.09891393566314832,0.19668790793694327,0.13857604856893635,0.13262632923363438,0.17699288130734034,0.20540111914904102,0.09410958695266418,0.05754342220442915,0.16536361385597717,0.05799394253381529,0.17777692648574636,0.04988631023705695,0.06570004109029694,0.49970418972016345,0.32186432755032696,0.27947704102138843,0.25362275013728225,0.26862252697965905,0.17874705093417745,0.0855476574487649,0.06975728914639857,0.08187236935205272,A
13,0.12324969820599672,0.4013495545804882,0.11584649166064959,0.3474817142926664,0.13850747309035305,0.09290986119334647,0.13572954507602814,0.13961157989199766,0.10186257144810387,0.2032102237607868,0.14346930236615477,0.14405808121730262,0.17097165296682731,0.21729304842099878,0.09630873104353793,0.063722181942824,0.17187544126612994,0.05567882912835298,0.17403105597736787,0.05205471875586033,0.07050085830243474,0.4991710369302823,0.30409260703928664,0.26496757578910307,0.24595317658004756,0.2630780881685647,0.19672008286564704,0.07547814336563397,0.07625170075183126,0.08002779221216594,A
14,0.13675711271592259,0.42140813947501365,0.11338698739725737,0.35969118191991867,0.14044746992663806,0.10018320663536702,0.14379408908354419,0.13983474493227702,0.10663244628089556,0.2146183428054126,0.15290485314762858,0.14745009265878944,0.17532744861150687,0.23205501258626687,0.10280703431450977,0.05645275135265053,0.17722810731868402,0.04332636898015929,0.18059849341759585,0.040562247483126,0.06190002265215232,0.5210983767202275,0.327291482919591,0.2811487902980579,0.2618864223077641,0.2718126859994969,0.19702792539212363,0.08113586802599652,0.08278846235978742,0.08901103838595667,A
15,0.1347049222766145,0.419160118010065,0.1121334208353305,0.3643230112561957,0.14131513359409106,0.09811267211723876,0.14960055577405187,0.14801692633524308,0.10607978285493544,0.21997509791575873,0.1507225019169432,0.14956051122278075,0.17265376308819927,0.23826323596951393,0.10215992392509649,0.060192899784494,0.18705008339215382,0.04567578912101161,0.17964256595246006,0.04126579534804829,0.06787071468526415,0.5118524987914835,0.31869436480046615,0.2790984664218825,0.25845413111964155,0.26616527337202345,0.1957384355009245,0.07869487861298159,0.08209726164667061,0.0867384582653756,A
16,0.13473680619860173,0.4231229706615814,0.1121733454237561,0.36752357815780845,0.14147781173121365,0.1020627773824214,0.14841195727624948,0.12818359580066185,0.11037608766302875,0.21857834160960504,0.15210838361586168,0.1427782662631403,0.17982837602564758,0.2335675639286222,0.10571507445346229,0.05547869587609487,0.17443103849270783,0.04170495978699485,0.18167633579516024,0.03971791358696374,0.06266451139795391,0.517557259174752,0.3230275958614852,0.2796082837082399,0.26574644839429196,0.2735973797892916,0.19906246231843389,0.08493085788150297,0.08525129544613597,0.08678119153216718,A
17,0.1412333768120163,0.4325123795658119,0.12073509978552237,0.3706456193571207,0.14569302941845744,0.10564707790399423,0.1505039143027161,0.14574965076002747,0.1121422741210125,0.22403670401727077,0.1556734331952419,0.15447752454444982,0.18661899981379074,0.24551134571422803,0.10913774872340702,0.06957282936550982,0.1895569982221592,0.05870318844097341,0.1850604066422654,0.055910127378836355,0.07929592704379038,0.5325713205095371,0.31795717820300523,0.2689843134025869,0.2523492890643686,0.2705822246289007,0.2190959387170698,0.08663780730490118,0.0885125354069521,0.09278602255623127,A
18,0.14247859679152886,0.44406150206414186,0.1128173249629804,0.38225843169003176,0.14276302080026998,0.10629986678833729,0.16174789303757284,0.14643847290568557,0.11220257876753036,0.23565790545506002,0.1619032718583096,0.15100460735905646,0.1878579619621961,0.2599234145766916,0.10977531913891658,0.06521606180133972,0.20128568313281126,0.049905002365119015,0.18908308599942233,0.042976934996620565,0.07306377968144026,0.5381247776688413,0.3263442519127757,0.28017679269134116,0.2610045352152717,0.26754818331196417,0.2163387377409208,0.08716948373173024,0.0853132112802564,0.09101520819291657,A
19,0.142804130525682,0.4378863641148705,0.12098415944029524,0.38037727486258643,0.1474971581184528,0.10789352264464093,0.15589952808286012,0.14700830438853194,0.11356545550866455,0.23181629254928343,0.158714821779184,0.15573649790090185,0.19131734019830224,0.2544657454554131,0.11110478699909056,0.06812061277743893,0.19847421761536413,0.05633411970076628,0.18606901591021452,0.051495712669002776,0.07926132812321378,0.5360176784654826,0.31779421956131776,0.2731727829417193,0.2567019090461208,0.27615984640274754,0.22346351132587877,0.08756959996512752,0.0900065327441481,0.0932683387846332,A
20,0.1436460861588025,0.43999351726193553,0.11079230516245084,0.3812222950401909,0.138795127236615,0.10927120101356956,0.15337577180085957,0.137328710482536,0.11407516668881383,0.22693904163813772,0.1582808126548575,0.1474844347605136,0.18827774601106606,0.24954820082962814,0.11145784505422668,0.05782961635493568,0.19126113454290794,0.047392125824365895,0.1863775120973494,0.04820625085099863,0.07516074624907639,0.5335464601130273,0.32001835666126904,0.27421239762056693,0.2622280432292089,0.2793583869882195,0.2178053725504511,0.08802738179063911,0.09101851088957921,0.09084755312067941,A
21,0.14533305531518162,0.4410090173802707,0.12165767034135457,0.37797515272985355,0.15058151282251483,0.10697608583211958,0.15508958185061944,0.14857938855818592,0.11290072418751493,0.22892839804139806,0.1591547274088725,0.158205106496315,0.1891550220901928,0.25336350041985806,0.11068620018739984,0.07321375082894824,0.19613624713094419,0.06320943965311893,0.1853171549005337,0.05911474617213101,0.08293752462707636,0.5403615752147473,0.3199937880963507,0.27123541367963455,0.25620337196902226,0.27073069440958003,0.2238357225332348,0.08636597553304676,0.0884829598609597,0.09226867284094023,A
22,0.14428236149197143,0.43458031991624946,0.1239867161055225,0.36991322038778807,0.15150334622136954,0.10715914045905618,0.15185517729294581,0.14838484052993073,0.1129825291376579,0.22522320589534162,0.1581059361070973,0.15807215707885125,0.18568891680492913,0.24758708354197184,0.11072672569761437,0.07386315444519259,0.18992750927369828,0.06493028172718723,0.18269318117825328,0.06253704664927481,0.08397696971723966,0.5362920031581833,0.3173824332741327,0.2654139651194851,0.2506810534142007,0.26740677864120593,0.22180421311488926,0.08637204123254537,0.08904775789833559,0.09263174372233966,A
23,0.13815913395127852,0.4248989116397986,0.11706625173461115,0.3744193223149801,0.14721984666884974,0.10371437058590734,0.1562269837619472,0.14978190633904834,0.11171352829398512,0.22653145041199638,0.15913995575268466,0.15691444027975351,0.18654120288888767,0.2515355532980405,0.10834801641756373,0.06782247343335315,0.19561155340850042,0.054364266467470966,0.18241024087842822,0.050516308105393495,0.07842282997855078,0.522740424130214,0.311014120128249,0.26712653649125634,0.2546778939538697,0.26676105429489305,0.2166514459261156,0.08663718483998342,0.08794519288756844,0.08843251986964056,A
24,0.14916807840322194,0.41918942755163546,0.12536130645756044,0.37319070723765235,0.15361421376639836,0.10423481356732452,0.15428155453176248,0.1530364213090843,0.11205520213397034,0.2259652717137463,0.16010608130051146,0.16268038105818586,0.18241623374604835,0.24871088253716467,0.10848780781461927,0.07076204256647745,0.19264449696153868,0.058281678417549165,0.18233486505615215,0.05793935919002395,0.08323483751453217,0.5328965189374033,0.3062427535846289,0.26165330122205577,0.25224024120797367,0.2719242080191982,0.2308342002895614,0.08542542659104538,0.08879216365979153,0.09135017342871238,A
25,0.1548353935837647,0.43046481587596697,0.11858442519287934,0.38744643781904864,0.15293404524919638,0.10742006061849993,0.16022543425742827,0.1480909686679177,0.11398715737548919,0.23289970767343318,0.1631774115116026,0.15996693073367552,0.18376659923444918,0.2502525907127786,0.1111764769227367,0.060466577925412615,0.19119006097863703,0.0483906335839259,0.18675818870349561,0.04655173269205881,0.07462855382352991,0.5470043064536636,0.3211791919662103,0.27973358236053764,0.2674489101096664,0.28323538804697357,0.230173513958965,0.0877244249047166,0.08807112740499,0.09158100125805357,A
26,0.14456803204144353,0.43073461575995503,0.11493100299629681,0.394889630519934,0.1488020149365855,0.10670970791870726,0.16328660960832295,0.15158737570154213,0.11606170723357383,0.23709014486599692,0.16393020482556286,0.1591154976977577,0.18743594689776436,0.26061051376757516,0.11179809487218513,0.05981175234661615,0.19942269366053117,0.047896167019977925,0.18433231549655368,0.04488538723871095,0.07597759426832253,0.5317420411165081,0.3207906650737732,0.2762220564031939,0.2654801026769558,0.28514606348368754,0.2158662911024226,0.09244302677862234,0.09195591675812897,0.09418000057230376,A
27,0.15690591732606926,0.4459957040451315,0.13000845740365485,0.40214566991696854,0.1521028951127601,0.11079194571797246,0.16741903387987805,0.15953070002919595,0.11552084297909154,0.2434106549337054,0.16909550656574657,0.16283098055588827,0.19478128295163824,0.2674335021443174,0.11322077178751398,0.07463101436098218,0.2053131935276413,0.05442973444588703,0.19238082122390618,0.0491196861480229,0.08003593912849148,0.5634529961817696,0.33648189530918693,0.281967108022348,0.26675424852332935,0.2870239902751633,0.23307190589204918,0.09686042839568033,0.09192630195815558,0.0932317104603518,A
28,0.15123621086738365,0.44691323927227655,0.1217896232377747,0.404571657224343,0.14972788479845667,0.11289460944427498,0.16534895230249294,0.15001010832025966,0.11630314665345379,0.24370387355877582,0.16735609085304554,0.15593250576133508,0.19369796092123712,0.267921173032157,0.11425584606175403,0.0686183754748747,0.20376148895292479,0.051979160232445795,0.1869986548380788,0.045125539409906136,0.07782029642110011,0.5549889836674972,0.32948700018646343,0.2791805448944521,0.2683001674681959,0.28909771733803874,0.2287318490284216,0.09439742847750245,0.09280818862286808,0.09067957449959872,A
29,0.15523342359167952,0.4255763578574665,0.12789003949390837,0.38839884959639415,0.15457459970153906,0.11283304112223727,0.15563477593443756,0.15555020861080063,0.11350342396420403,0.22958074624328917,0.16491565363460436,0.1649297498642818,0.19452535836764104,0.25047101809937633,0.1123348763202849,0.08013383639795205,0.183411066974618,0.0716008027118846,0.18356216424828817,0.07245261463277564,0.09103376743413609,0.5396455063175719,0.31683578501573667,0.2573067446501383,0.2493186566234388,0.2775289218563244,0.22540578671488806,0.09355039480112194,0.09303288455298718,0.0892413208708805,A
30,0.14831783531525775,0.4193289537736815,0.11693980248492425,0.3834551069245091,0.14874053842654034,0.11243760970686215,0.15650540350223607,0.1435151630381673,0.11595126101390803,0.23345672277922458,0.1609892635926188,0.15499467085945523,0.18822217046150067,0.25325177638656204,0.11445124029811635,0.06977126516072953,0.19090523328273507,0.06519273299826023,0.18065261516335307,0.06286389339047242,0.08841749282006293,0.5229968166653541,0.29944245928169133,0.24809854294108022,0.2387922604279902,0.27158711944610703,0.22925724471840206,0.09441423545703766,0.09276318621456597,0.09479391854578818,A
31,0.15333241178115742,0.43107348743872087,0.127034323576512,0.39432881482043297,0.15125149113840644,0.11434519706459127,0.1599488186647919,0.1467817630563165,0.11405650641090553,0.23190745441186808,0.1671881174609791,0.1582590035901089,0.19371612871466717,0.25085421105931,0.11239507451305454,0.0739525722438661,0.1813184349135637,0.06293362926591202,0.18192976525977891,0.06319097787421141,0.08067711520906494,0.5353637331611959,0.32288456399535925,0.2658090626463731,0.2591643269679883,0.28395481456088595,0.21516477921036864,0.08985922438867518,0.09539817845523275,0.08538114104445711,A
32,0.15418727524111517,0.43476489536563917,0.11312056470387562,0.40475158753052265,0.14200036374514233,0.11563330353637316,0.1599480952060851,0.14720329200875912,0.11398679530610774,0.23263477142922412,0.16556948955837278,0.1447792035348688,0.1944107084424459,0.253113052365647,0.11276269370616016,0.06863542921605123,0.18519831090485914,0.06361918301185453,0.18363232031061189,0.06328749875217914,0.08870103532603012,0.5435375886797709,0.31763440839247875,0.2574657669480549,0.25671349015403994,0.28482005465198873,0.22676811442227338,0.09059712174110267,0.09209723226833319,0.08936518709177768,A
33,0.15908271357543924,0.43024170866401973,0.12775874746896304,0.4045116230989059,0.1474262469175144,0.11505739382366308,0.16008973469042687,0.14927467605800518,0.11237311859247429,0.23476817490280377,0.1651073948009786,0.15289749866477556,0.1970814703742527,0.2590757084007531,0.11249874875557565,0.08015490683472924,0.19696905773756798,0.0696300625278369,0.1867270215501195,0.06834966763461735,0.092800508545209,0.5481198893697176,0.3004196048942057,0.2487675818939613,0.25034694640207344,0.2878663673174223,0.24942807156671193,0.08829110954242599,0.09312043031104776,0.09012009856946027,A
34,0.1545075217416079,0.4331088563103576,0.12091161210053335,0.40624349310762264,0.14856884248263927,0.11716535644987906,0.15952781863584756,0.1442926854018301,0.11289082222739004,0.23189960709518628,0.1659160158719379,0.1452488822055518,0.1989438007978324,0.25230135186081587,0.11338411685245803,0.06786229700815653,0.19027408448097938,0.0619259127772081,0.18493930907162365,0.0589598831702437,0.08745030220116577,0.5520125123822467,0.3104792674428672,0.259193629481703,0.2631618447244941,0.29452402989868864,0.2428821376970484,0.09032604008304052,0.09329052848704046,0.0910941381264714,A
35,0.15352968207521464,0.4283883899367683,0.12325234283331352,0.4076521810207127,0.143727597983087,0.11772582869450143,0.15800100985246196,0.14799178200699034,0.112801781402337,0.23174597977166203,0.16454436100699518,0.14996743110711966,0.2000135068030736,0.2535021785048982,0.11442617327637528,0.07735078018713289,0.19124633628194213,0.06842945571705589,0.18235113663889738,0.06572997839140593,0.08948801394537764,0.533998238987356,0.307881615428658,0.2519282341752072,0.2498898539346737,0.29067362114235273,0.22825912104735804,0.09409286706345582,0.09155385718529857,0.09521747214531301,A
36,0.14889766942798777,0.43375230325476627,0.1238401319485689,0.4008182841384406,0.14568727621545807,0.1206360706545374,0.16061674420049685,0.14011018057569724,0.11503546340576845,0.23147989939090152,0.17159717160246116,0.1466963119942251,0.19971298866045434,0.24959539424847335,0.11598391369188804,0.07026796625257098,0.18224382877023523,0.0614081463003001,0.18149618706574447,0.06067400984554819,0.08501087012392863,0.5377677480244856,0.3149479081333615,0.26179204121131655,0.259062822984995,0.28846037754962145,0.223974183919778,0.08958091486032928,0.09545276836901295,0.08827965667165938,A
37,0.15544941311518165,0.4241854582735012,0.12886459667168798,0.39931204914304785,0.15219022914025127,0.11925851989424194,0.16072984906376,0.14697396320043973,0.1150810013621725,0.23320008852147137,0.16718811901439246,0.15277380125174372,0.19399321485501944,0.251488601597433,0.1160510868209683,0.0805189473931691,0.18570665051804863,0.07324574771885964,0.17969523478784707,0.07153535558887164,0.09311014842236186,0.5348581007297061,0.30279738125335576,0.24533645553844752,0.24537070173501394,0.28204604507518793,0.23382687143736544,0.09254193706681547,0.0917516283487995,0.09261170079129749,A
38,0.1500690947866566,0.4241788755826408,0.1249355860166394,0.3956608983463788,0.1464126680280931,0.11861240905660252,0.15792347611505786,0.1435432010194443,0.11432059203984891,0.22995061862808258,0.16798682694374845,0.15056174816542092,0.19474059972732316,0.24800731686429636,0.11511804877644993,0.07537681489736904,0.18213011980212035,0.06834899433199212,0.17868232218003122,0.06748484862846575,0.08907392488861449,0.5344054017768498,0.304710270716282,0.25061705314531435,0.24604344838121966,0.2832960624111984,0.23064864423482978,0.08779517586622247,0.0945662665537811,0.09236685415949795,A
39,0.1518216152073198,0.42819994190838373,0.13175044891098356,0.3932162801678353,0.15455130838655765,0.11282607210126697,0.15551742196676085,0.15546957377367385,0.11288209176965878,0.23220176342735258,0.16256859015156938,0.16189457230419688,0.19618749866671992,0.255011553837649,0.11219141834036095,0.07899717680081361,0.1932926096035825,0.07062411493009366,0.18415278318392778,0.06970567466522606,0.09383862380675347,0.5420289725021705,0.30935394976990066,0.25455917047177573,0.24988520558056612,0.28732281003452315,0.2354534341164344,0.09409428790139114,0.09237770379647864,0.0928511206321946,A
40,0.15365656304697634,0.45003775896447046,0.12414592178300579,0.4028252741078029,0.14910148559987788,0.11294312887063634,0.16547414615677242,0.15230829882708413,0.11443458210624066,0.24221996914256594,0.1653995028081353,0.15665201572512238,0.19464121489862102,0.26652839072913,0.11301668574932884,0.07329058680257079,0.20389482269589185,0.05738393418948971,0.1889174336279755,0.051378993611897406,0.08181394287158583,0.5564554495335508,0.33009507080084816,0.2776687204429606,0.264791344677176,0.28522702709866743,0.23008954812779867,0.09287371254418716,0.0905180957064194,0.09126794797541773,A
41,0.1588063989707362,0.4493153290650642,0.13519837597326223,0.40130453871658844,0.1604500808025175,0.10880685484802909,0.161953696075689,0.16160025186671356,0.11713152462743417,0.23742020862868682,0.16576623868228074,0.17079208056883682,0.19474201384383408,0.2610032258989112,0.1134140028274703,0.07899856791843063,0.1993023175854438,0.06537474050702899,0.19131293633351346,0.06338009535245015,0.08622650197330642,0.5679050716509692,0.3351722120573338,0.2825142883813407,0.27084062477946663,0.29416534870857763,0.23562402705580743,0.09248050636427226,0.09380199718587391,0.09428034934968355,A
42,0.15582477712128806,0.4381171859844893,0.13148774307618016,0.38586979862326115,0.15979441878339576,0.10747688733672774,0.16094606332378342,0.1594219871565139,0.11492261614132886,0.23484117378509126,0.16547053715724344,0.16867064855769906,0.18753665836349287,0.2591699598459945,0.11225266446554034,0.07670924415816342,0.19852736054334633,0.061342605336018485,0.18589025017874272,0.05850752202314473,0.0852912265325075,0.5550731070741396,0.32580781776005674,0.27548904188189227,0.26229328760790044,0.2779469378309175,0.23309563621330825,0.09032527055247731,0.0916025321979363,0.09288980291081127,A
43,0.13634608775702597,0.4409535946380955,0.12012222502608505,0.38910947231313614,0.1504795439012665,0.10275267565231554,0.1550193054062987,0.16652311849209056,0.11237472122826514,0.2312340801892825,0.1590224242622392,0.16085440257931227,0.19225353715945884,0.2558863704990827,0.10714415093427482,0.06101819903158736,0.2044344351446159,0.05181468849939512,0.1913056241735895,0.04442283028512001,0.07641526775213422,0.5459278955756531,0.3395035455881393,0.2916616924784809,0.2723440930042667,0.29280752950119404,0.20932942527600304,0.09728608977513409,0.08385911577979906,0.09007805401107133,A
44,0.14137181421811879,0.45474003952958947,0.12940977055449093,0.3829730083681681,0.15563977963480174,0.11114991041105388,0.15522960346965187,0.15048126215218646,0.1150934000939629,0.23149133729091478,0.1610146163856519,0.1637042543747281,0.20020489589384416,0.25539640758036947,0.11437665598341899,0.07820567236573175,0.2012495368762788,0.06928991120876482,0.18982674230630092,0.0664112547180136,0.0890635369366687,0.5596246243618505,0.3223827165118743,0.2747772392691915,0.2593355377744909,0.27830130103394163,0.24055742018051995,0.08752862467853124,0.08890950111835683,0.09480965907566843,A
