,WRIST_TO_THUMB_MCP,WRIST_TO_THUMB_IP,WRIST_TO_THUMB_TIP,WRIST_TO_INDEX_FINGER_PIP,WRIST_TO_INDEX_FINGER_DIP,WRIST_TO_INDEX_FINGER_TIP,WRIST_TO_MIDDLE_FINGER_PIP,WRIST_TO_MIDDLE_FINGER_DIP,WRIST_TO_MIDDLE_FINGER_TIP,WRIST_TO_RING_FINGER_PIP,WRIST_TO_RING_FINGER_DIP,WRIST_TO_RING_FINGER_TIP,WRIST_TO_PINKY_PIP,WRIST_TO_PINKY_DIP,WRIST_TO_PINKY_TIP,THUMB_MCP_TO_THUMB_TIP,INDEX_FINGER_MCP_TO_INDEX_FINGER_TIP,MIDDLE_FINGER_MCP_TO_MIDDLE_FINGER_TIP,RING_FINGER_MCP_TO_RING_FINGER_TIP,PINKY_MCP_TO_PINKY_TIP,THUMB_TIP_TO_INDEX_FINGER_MCP,THUMB_TIP_TO_INDEX_FINGER_PIP,THUMB_TIP_TO_INDEX_FINGER_DIP,THUMB_TIP_TO_INDEX_FINGER_TIP,THUMB_TIP_TO_MIDDLE_FINGER_MCP,THUMB_TIP_TO_MIDDLE_FINGER_PIP,THUMB_TIP_TO_MIDDLE_FINGER_DIP,THUMB_TIP_TO_MIDDLE_FINGER_TIP,THUMB_TIP_TO_RING_FINGER_MCP,THUMB_TIP_TO_RING_FINGER_PIP,THUMB_TIP_TO_RING_FINGER_DIP,THUMB_TIP_TO_RING_FINGER_TIP,THUMB_TIP_TO_PINKY_MCP,THUMB_TIP_TO_PINKY_PIP,THUMB_TIP_TO_PINKY_DIP,THUMB_TIP_TO_PINKY_TIP,Sign
10,0.07774273536235247,0.09935290229797773,0.11770176837444302,0.1389359455341533,0.16070983396077657,0.17668909485153883,0.13870971002611127,0.16478550458050087,0.18525070749010195,0.12973117725461972,0.15327006578412733,0.17208410289624573,0.11834554667779579,0.1366511855656095,0.15301454037334825,0.04511790796742951,0.07869853533153233,0.08984740344309107,0.08107428801160772,0.06701410117192652,0.042363016802009566,0.05016811002371371,0.06515674920808838,0.0797211109738817,0.055424762572133544,0.06276975643546037,0.08030246846956271,0.09886335229733333,0.06862367917963638,0.07520480169767518,0.08646035188398538,0.10086573269490304,0.0828825691082039,0.08851137154228425,0.09475885440008343,0.10295154284837237,0
11,0.07536588378252884,0.09638560565455666,0.11446477398473955,0.14034124604089174,0.16091663947629217,0.17724326404443383,0.13246579510426829,0.15130093981738024,0.1673149114892294,0.11944201355101769,0.13315174883136927,0.14590945982336823,0.11045150824523398,0.1230344183159573,0.13552465548445855,0.041466588355330194,0.0757236937330326,0.07273025051987478,0.057974262623505114,0.05385104878738156,0.022815756438883457,0.03539416181300958,0.05470848167725417,0.07163456720124918,0.04066242569538318,0.04610105119599615,0.06128797419834092,0.07670749103086448,0.05841212707674186,0.05950674460680837,0.06513737946738227,0.07379806335463328,0.0744169735094578,0.07571030920981958,0.07749871419827609,0.08102581213293886,0
12,0.06531749184089032,0.08076778797579058,0.09229157373567498,0.13289133439175035,0.15376281393922733,0.16730815431925053,0.12921949656113113,0.14971996801119455,0.1667376431484107,0.12130328914379557,0.13754190482324896,0.1501735804629321,0.11071225666033767,0.12221102227642021,0.13247483410147862,0.03176549504885345,0.07394357295321102,0.0763675140633795,0.06426197558135102,0.05131868378604017,0.015232568610379313,0.045749438205967816,0.06665720691921348,0.08121753186548794,0.033683523111813184,0.055537737063947934,0.0740618819909121,0.0903023625140014,0.05062661083378153,0.06426550685683244,0.07299423780494875,0.08180759994408564,0.06694307770652595,0.07732224492445555,0.08131704421088207,0.08424265852191137,0
13,0.05722856724128543,0.07574978456731005,0.09010681414690622,0.11190305346729429,0.12396606715684291,0.12959166845527248,0.11175758055601306,0.12172411459053119,0.12629197405165754,0.10155667937130287,0.10457662003193603,0.10387217372077712,0.08560737870979757,0.09089642226357593,0.09200677299963265,0.03333431842435366,0.04723724544516046,0.04750938767359806,0.03033953134123484,0.027219683095557924,0.013007897029739948,0.027466732306415484,0.03788867600975261,0.04232899050875313,0.013949600477194384,0.024373601367609507,0.032504855625133985,0.036630897030218754,0.018043848866552838,0.013782638119290836,0.015390204714003566,0.01429186765309182,0.02648698094805868,0.007602141988460721,0.0053704524107339325,0.005657301948530647,0
14,0.09372581427623958,0.118586948175405,0.13504492448472516,0.17269822161353507,0.19250308101366523,0.20419142696211265,0.17904499679644983,0.20502714984870699,0.22322656715997838,0.1662204849826736,0.19349362264310113,0.21391825432001846,0.14812385234728628,0.16961386211727308,0.18742602044612264,0.05613842585770157,0.08542586951675914,0.1077344937468053,0.1045628090367711,0.08595576022610166,0.021956653944514102,0.04759964028104724,0.06832856100580309,0.08191067291936442,0.04558310151529296,0.06971795649169106,0.09495893126768744,0.11401879277481392,0.07156912806079913,0.08437600419272785,0.10469536081705545,0.12219060427501711,0.09558705819451264,0.10010507976450607,0.10831134495778579,0.11714833067140965,0
15,0.042545094914503756,0.058082160459362764,0.06819395653821168,0.08275648619254022,0.09203994651618976,0.09940672653300933,0.06480524881824892,0.057955099758158275,0.05654693831602037,0.06440321440498929,0.058781218992235845,0.05493397547846532,0.07147793769450025,0.08055384064839784,0.08786456655153449,0.03107969149683761,0.052812183090490974,0.036507452026209065,0.02228587993133454,0.03940968242203938,0.03868877112303371,0.03213662569171279,0.033018170382591396,0.0384987709135666,0.037112512050468956,0.025060160461981458,0.01961502666427188,0.017854030709668713,0.040850090486339585,0.03579549753055541,0.03602677632808293,0.035558375367234746,0.04798878991175927,0.04682334126282584,0.048941840317191614,0.05245092359182623,0
16,0.07419860969227551,0.09854860973271902,0.11906744656551829,0.15935790713502118,0.1569605309055143,0.15339165731738688,0.15793280786279904,0.14603476077631986,0.14021773326518364,0.14926860705421408,0.13689010430212564,0.1292522900972094,0.13784752882015486,0.1348188385323924,0.12922044679843264,0.04565353651446656,0.024236963585657897,0.010858894754746953,0.006895974758785045,0.01887749068190991,0.0314648007846562,0.05788636369480443,0.05275803099084245,0.044052313617690624,0.04487481114833432,0.06933408188246779,0.06030770501496457,0.04748203877844584,0.054184630805045514,0.07691281267483097,0.06798436324195602,0.05612798854247288,0.0640551653558356,0.08183440096144497,0.08238032438509267,0.07768134273424891,0
17,0.09106778799894265,0.11874854478005456,0.14474209177169822,0.1602677530369807,0.1797868923029488,0.19399183012711,0.15822862027812518,0.17647292031104325,0.1921275760604205,0.13937245847368332,0.15583892190058687,0.16896296735504637,0.11282614443544141,0.1221767464734321,0.1298745750329629,0.055539777577860376,0.07564952992450771,0.08335913736419345,0.07074025567866178,0.04330610182893726,0.0523400458092661,0.062000611608128704,0.07452651435287767,0.0857559655281687,0.06954725644810811,0.07968485283550365,0.09542461021047301,0.11070597177997152,0.08515828532335175,0.09127549768290005,0.1021063938538104,0.11301722361770195,0.09743582312681227,0.10132514348530625,0.10497997572504546,0.10744292116241126,0
18,0.11201706994587196,0.151800174421462,0.19028280218095778,0.18905052449536802,0.2189802400978312,0.24485312313706037,0.19292774154886547,0.2228047444740677,0.24953063412753634,0.1807019963321449,0.21043969803567067,0.234247962599718,0.16335949448389903,0.18553244763710988,0.20460971800972008,0.0798349993651426,0.10714939145206111,0.1160012462158207,0.1071507535878246,0.08244190221358796,0.08342199433732346,0.08027192946940397,0.08684439269509352,0.10313350511802283,0.09795195964342415,0.10298145764537057,0.11673499373356544,0.13637979090436972,0.11021893936215152,0.11785628908432381,0.1311790369839527,0.14770231880126292,0.12015336988613315,0.12666081065748044,0.13704814776818955,0.147724656548924,0
19,0.12175537648516511,0.16212362382760126,0.20053901422097628,0.19699441484610314,0.22811286332814895,0.2508965377027827,0.19183812436148137,0.2239112678597012,0.25097883058708825,0.17276860858155474,0.20461462235152986,0.22897238623076022,0.1482538932727616,0.17131374611250086,0.19248004596327545,0.08232196739839037,0.11143411986361983,0.12159376072492561,0.11063234817593555,0.08453969294724228,0.10110915842617264,0.10307661992251775,0.10640675649552842,0.11473835276894433,0.11771955418805163,0.12231656120378534,0.13401347367398117,0.15116408806559206,0.13229292050164018,0.13484897787068145,0.1457162847803958,0.16179630279812912,0.1439098703936968,0.14764273384517582,0.15659156047656547,0.16814781482784144,0
20,0.10683523861391023,0.13832493903672444,0.17025243979631832,0.17696009441294697,0.19903294419954876,0.2173041939353517,0.17088321537955262,0.1917518541522138,0.21114410267621422,0.14795219383172986,0.1631713641370285,0.17655197890139948,0.13930780870959386,0.15959006080205898,0.17758646829631514,0.06801065792324201,0.08923087280537147,0.09113436481435244,0.06643846129156372,0.07636345669188277,0.08253718830972011,0.09097587605430749,0.1021645829114508,0.11481769585129974,0.10493668136438931,0.11135171609142913,0.1255554345530521,0.14115676802564409,0.12408602160360728,0.1303254470396842,0.13771210103257212,0.14488080609955717,0.13891214962896908,0.15122175304054114,0.16242507607276396,0.17065206203354957,0
21,0.12740544600250742,0.1646774795940596,0.20113101003308734,0.1984781766394203,0.23065120644616754,0.2547274508027885,0.18950871028293206,0.2277880910436886,0.26070557780791415,0.16989011200654477,0.2119016962498141,0.24589726076645882,0.1469867096613751,0.1774063778021072,0.20588922303197615,0.07687222291020537,0.11112610570161842,0.13120382195767424,0.12954939076960592,0.10157443089032038,0.07100086256243868,0.05579416891723455,0.06910901978696704,0.08783309609470016,0.09268243229964344,0.07541182216326647,0.08892532574587754,0.11433552115484671,0.11395754988884765,0.09776796402115362,0.10395812111440428,0.12357958504451245,0.13118626386451726,0.12024066802474533,0.12108467444402707,0.12999643182279952,0
22,0.10053249268508181,0.12932879756591972,0.15562953405497582,0.15783614225746195,0.1825874845453725,0.20445939898628693,0.15564620096651738,0.18597947679704077,0.21219317306910163,0.13837810708102924,0.16474545337024646,0.18626079758855457,0.12181221344236577,0.13942096976020496,0.15509990368882431,0.058208742687412225,0.09112152145363635,0.10639487966502642,0.08868082486573105,0.0632732587883955,0.07008636184105518,0.07324017879445278,0.08344619152467692,0.09856705466337295,0.08815791587470974,0.09291027482334044,0.10709561130413195,0.1272702990115639,0.10477192813939319,0.1068541232675208,0.11512656392531949,0.12839864849575794,0.11774209211324338,0.12028225941485558,0.12427562661329082,0.12925089881976554,0
23,0.10372192068410606,0.1444145167814697,0.18743231514491332,0.19610994637440227,0.22813092850736688,0.25061343130352937,0.19854637031884945,0.23135218379726577,0.2566267095549488,0.18849140683224025,0.22447110427086006,0.2511924438157166,0.17393871088912888,0.2060433025691332,0.22979396232314586,0.0842702201576212,0.11200943474889795,0.12083630569829755,0.12299761664707207,0.10522058204847315,0.07360401545847862,0.08334404983051177,0.10340175882586376,0.12079167921199656,0.09749097176614636,0.10965257059868602,0.12696966047555827,0.14374543965567613,0.12212248484106836,0.13343157504784414,0.14771836172387687,0.16088568110291943,0.1460091510616827,0.1572037018783796,0.16740677295246506,0.17477722545731367,0
24,0.06360236338245237,0.07925200360594095,0.09261973272535187,0.11339661345525333,0.13001469746705474,0.14337764101605174,0.11015386740355562,0.12548681962306493,0.1333013734613331,0.09850294978585677,0.11494954254264442,0.12279084716405579,0.08909263020825846,0.10644152989339233,0.11689527655938999,0.03371043522039522,0.07422271435489544,0.06796221444127644,0.06006585611583253,0.05709024537712874,0.04251052603777628,0.07531211544825518,0.09566250846430523,0.10915604551994819,0.05543779387608866,0.0866033788876614,0.10476760432036485,0.11201314978366415,0.07008971876002482,0.09157115237280061,0.10484631678516443,0.1097675207195453,0.0853085208607406,0.0961933974852524,0.10513061423652367,0.10965641275993819,1
25,0.05106834479842295,0.0615046822733618,0.06144434135333672,0.1024907578286718,0.12109748914507822,0.13523170157703393,0.10203713835363899,0.11851509030108417,0.12733439968626367,0.08881991358210128,0.09683425683159987,0.09844335143432802,0.0740979146186004,0.07935449159571782,0.08062779383207563,0.02096280673744766,0.07413117874082564,0.06744030558455195,0.04085400666989544,0.027851624759674693,0.041110086110532705,0.07624253519938523,0.09703687999142134,0.1119839892693481,0.053119921363076375,0.08822515986885365,0.10605461713591167,0.11586812808596102,0.06325623325323851,0.08738610384389749,0.09538935559796174,0.0978798481337788,0.07323815043355401,0.08633900861436697,0.09019877264944832,0.09048854573403073,1
26,0.04985267684289133,0.05933099624256037,0.05926241684028048,0.10606600888254009,0.12414130267665384,0.1371714823688834,0.10630606249537382,0.12459292716075171,0.1333690825529623,0.09564717737180825,0.11177292522577813,0.11796690278262832,0.08279501057765838,0.09361880813867729,0.09797631243542422,0.016326421140108627,0.07469577505563238,0.07121943327877549,0.05750261231235948,0.041925962393887926,0.038250429824816995,0.076312031815046,0.09693243377626978,0.11081843597447888,0.05002625247156231,0.08797284508132673,0.10744590692972077,0.11666550531834152,0.06178744405141599,0.08922986578049896,0.10379136191437086,0.1096261516592026,0.07409389339900811,0.08921481828503633,0.09724270360641823,0.0999807467793205,1
27,0.06557464593989878,0.08451579851392792,0.09657709535242176,0.11205002035752741,0.13427350337735652,0.15307179729428294,0.10658313069884474,0.1274425195748109,0.1424210197008489,0.09594471601262047,0.11295983898168335,0.1239325981002784,0.08715079709113525,0.10275881840083995,0.11565025036564686,0.03584679752813181,0.08045116941633096,0.071156843126959,0.05578090333526227,0.052820047166359387,0.05408068550688056,0.08000919295424694,0.09982977684251201,0.11593920793559444,0.0701601095165154,0.09546399667212373,0.1106475368131028,0.12137843317758772,0.08372761779820365,0.10138702925962365,0.11070123964848652,0.11579832937087677,0.09496644436933369,0.1058312049259889,0.11396587796580447,0.1209641136297488,1
28,0.0733009119215027,0.09645838878421173,0.11326373640546372,0.13272514169214045,0.13309958223414917,0.12807139360468373,0.1267826053252537,0.11711325232459656,0.10487546067829243,0.12320323737150647,0.1078911420800678,0.0917690462446489,0.12110122952336172,0.11219550398019494,0.10132838695029583,0.05248488225402863,0.05175239581422396,0.04695862270359479,0.036565002944633565,0.031898938576575706,0.04694058357502819,0.03542093467426009,0.024697860994878442,0.01669736203730428,0.04923039096804174,0.031803001019545356,0.012408948639245482,0.012781282178774491,0.05830132119510742,0.04498274744974658,0.03043776858384844,0.03316155788558514,0.07092054126795239,0.06407243776931475,0.05459149020786619,0.052863122849404906,1
29,0.11076661651499843,0.14165251769852763,0.16894733208886875,0.18719323208050093,0.21877452245532705,0.24454347524490883,0.18252663671332306,0.2121909613110711,0.23698725687809802,0.16002532801084726,0.18435553368819702,0.20357243181423382,0.13990846832696388,0.1601200647843395,0.17680659813227417,0.06374396370929579,0.10863271864249681,0.11043541796097847,0.090496315422828,0.07571711509679327,0.057261511710878135,0.06892416041745693,0.0898993619621362,0.10964063180096398,0.07370192093225994,0.0851672667586083,0.10245609612201645,0.11968467922562241,0.09103193363501771,0.09380069229980768,0.10237441304631571,0.11087762403291902,0.10786831310029225,0.10577425685424903,0.10753641150853983,0.10917539062739981,1
30,0.06523597555445627,0.08501675702005959,0.0993206714362538,0.13450272130523733,0.14749058019370562,0.15337837946196628,0.1354906852439467,0.13059774010219086,0.12406423539110839,0.1214434423426396,0.10349873911011218,0.08830238799372625,0.10963521039529199,0.09324738666136662,0.07762987649664305,0.04730866210008126,0.06636143552229268,0.05169659646345186,0.045444037847362055,0.04288444625819738,0.04767916928437739,0.05476885618057104,0.0592359947040383,0.06258570689330795,0.05258090995414046,0.06171916184421255,0.05019018397419245,0.044019839736463576,0.06277422572565122,0.06273395309058813,0.05067676074813028,0.048946600457058495,0.08064749373855694,0.06916781882790424,0.06128578599732327,0.06222700915791458,1
31,0.07627683525199241,0.09709626019197758,0.10934056125377734,0.12345073523986122,0.13258737022246936,0.13632277899107573,0.12208681616157574,0.12084047483763695,0.11629008315221405,0.1151582555907009,0.10978116519476733,0.10033791236341028,0.10423072650755466,0.10095520609812114,0.09199939072362683,0.046783860984837805,0.058539158391971303,0.042412469229245825,0.030401775776413814,0.022772070699987563,0.039590527088813623,0.033744941365088724,0.030462240176429293,0.030377262579952557,0.043896026913278464,0.042260630678394646,0.03333780097690026,0.028584465850996433,0.05519879260501273,0.04988538268285985,0.041802513799012404,0.03850352565589069,0.0689099031791257,0.0644533684619924,0.060096826228867424,0.05779866752078347,1
32,0.07593241532748103,0.09516462349419383,0.10346461056328524,0.12933298277656613,0.12403213124742898,0.1135052162593834,0.12734607565100264,0.11834314080491136,0.10679643431829534,0.12411912145545709,0.1147418896001249,0.1018745656995955,0.11251630114484885,0.10890089268626986,0.09998189102892692,0.04495739276812736,0.055610393913235794,0.03793621700679204,0.028191182933014123,0.03232741748002298,0.056989433651124764,0.05049639290641771,0.03312404042106037,0.015111493153900058,0.0516917704059737,0.053654904785525884,0.039230084432682555,0.02817136569060893,0.051892643864903644,0.05536243740438183,0.04519727112125058,0.03714223623810451,0.059737275995728756,0.05600128514708424,0.04943775552464505,0.04404455277123234,1
33,0.09014620995237022,0.11571325628668284,0.14158953472062566,0.13663597974615463,0.15841536981043056,0.17177394083094266,0.12683635202212365,0.14441541740723285,0.15672312774497862,0.11084511406141577,0.12426534881831465,0.13093931597478353,0.09872623001654082,0.11162064937217779,0.12021885005906836,0.05478461534156262,0.07338454099978481,0.0680172701281204,0.05363216381235089,0.04930505445747414,0.05494991983829694,0.0564242957981411,0.06878089764062513,0.07706630237848838,0.08028573647550984,0.08568217369754565,0.09418429242465391,0.1000376108544663,0.10310107175790327,0.10419443352176115,0.10295497708573978,0.10247823398409163,0.12096062353364975,0.12009877329050708,0.1196367974031584,0.1200600285209745,1
34,0.07157721548624457,0.08947125553509903,0.10426865176085559,0.13768127130343663,0.15668956844435283,0.16977719588144513,0.14118960839383934,0.16465327849125647,0.18050647141406526,0.13330182646030095,0.15698721597750454,0.17390523894492152,0.11858606361568191,0.138940560006934,0.15599692842834842,0.04067800014094739,0.07918691635583289,0.09093851434793358,0.08809649487894247,0.07479395031243834,0.041768578388261965,0.055218966618940955,0.06720610576930487,0.07734479893560434,0.04661482094326369,0.06747258081474888,0.08432238026970895,0.09629335367282665,0.059789252710282126,0.07078628723782099,0.08676218200573017,0.0995651833186382,0.07680666946085521,0.07890817700678493,0.08858368212520223,0.09884246004871336,1
35,0.0829192068173745,0.11110375291237734,0.1350406665131772,0.1560965659126798,0.179736559753068,0.19665768157969957,0.1597079986940027,0.18751842455811982,0.2103380060964933,0.1500864850484475,0.17677847754682902,0.20076791424112456,0.1309020158974786,0.15376271956646104,0.17502240854114703,0.056772939424056576,0.08903678469542503,0.10502191162696232,0.10108960442717202,0.08227204552418,0.04267973658224498,0.0557492161199235,0.07514747496799389,0.09204861720094279,0.05641362162017043,0.07009457883034077,0.09276331776249007,0.11441642506612947,0.072947064945959,0.08510930002671331,0.1035047970562806,0.12347206595076504,0.09001845305385424,0.09793674879765764,0.10830057476234062,0.12008104887679283,1
36,0.11788162115727072,0.15592266240216077,0.19040626754634948,0.21100593568095474,0.24710531563490534,0.2754435821578095,0.21263139027214567,0.2508585575639129,0.2833369286887053,0.1923641086982688,0.22534625545934187,0.2523014959978448,0.1625547143963924,0.18219276085356675,0.19844987964634095,0.07522866854113278,0.12509659757609615,0.13993526900797673,0.12130161574479913,0.07777053368402372,0.06513327426176188,0.07520017402212556,0.09756855885244214,0.1202735684590534,0.07583413331707886,0.0866811350004695,0.11123198463479124,0.13865255754952266,0.08712839013005481,0.0872957736326243,0.1026262598125822,0.12191314767579346,0.09875707135740171,0.08892627219502519,0.08683906459796487,0.0869588059339981,1
